subjID	group	trial	cue	choice	rt	outcome
4	pt	51	6	1	0	0
4	pt	52	6	1	0	0
4	pt	53	4	0	0	-1
4	pt	54	2	0	0	-1
4	pt	55	4	1	0	0
4	pt	56	4	1	0	0
4	pt	57	1	1	0	0
4	pt	58	6	1	0	0
4	pt	59	5	0	0	0
4	pt	60	4	1	0	0
4	pt	61	6	1	0	0
4	pt	62	6	0	0	0
4	pt	63	2	1	0	0
4	pt	64	2	1	0	0
4	pt	65	4	1	0	0
4	pt	66	6	0	0	0
4	pt	67	6	0	0	0
4	pt	68	2	1	0	0
4	pt	69	6	0	0	0
4	pt	70	4	0	0	-1
4	pt	71	2	1	0	0
4	pt	72	6	1	0	0
4	pt	73	2	1	0	0
4	pt	74	3	1	0	0
4	pt	75	2	1	0	0
4	pt	76	4	0	0	-1
4	pt	77	4	1	0	0
4	pt	78	5	1	0	0
4	pt	79	1	1	0	0
4	pt	80	4	1	0	0
4	pt	81	1	1	0	0
4	pt	82	2	0	0	-1
4	pt	83	2	0	0	-1
4	pt	84	4	1	0	0
4	pt	85	6	1	0	0
4	pt	86	6	1	0	0
4	pt	87	4	1	0	0
4	pt	88	3	1	0	0
4	pt	89	1	1	0	0
4	pt	90	5	1	0	0
4	pt	91	3	1	0	0
4	pt	92	4	1	0	0
4	pt	93	4	1	0	0
4	pt	94	2	1	0	0
