subjID	group	trial	cue	choice	rt	outcome
2	hc	48	4	1	0	0
2	hc	49	4	1	0	0
2	hc	50	4	1	0	0
2	hc	51	2	1	0	0
2	hc	52	6	0	0	0
2	hc	53	4	1	0	0
2	hc	54	3	1	0	0
2	hc	55	6	0	0	0
2	hc	56	6	0	0	0
2	hc	57	1	1	0	0
2	hc	58	2	1	0	0
2	hc	59	3	1	0	0
2	hc	60	6	0	0	0
2	hc	61	7	0	0	0
2	hc	62	7	0	0	0
2	hc	63	6	1	0	0
2	hc	64	2	1	0	0
2	hc	65	7	0	0	0
2	hc	66	2	1	0	0
2	hc	67	2	1	0	0
2	hc	68	7	0	0	0
2	hc	69	2	1	0	0
2	hc	70	6	0	0	0
2	hc	71	2	1	0	0
2	hc	72	6	0	0	0
2	hc	73	6	0	0	0
2	hc	74	2	1	0	0
2	hc	75	4	1	0	0
2	hc	76	4	1	0	0
2	hc	77	6	0	0	0
2	hc	78	2	1	0	0
2	hc	79	2	1	0	0
2	hc	80	4	1	0	0
2	hc	81	2	0	0	-1
2	hc	82	6	0	0	0
2	hc	83	2	1	0	0
2	hc	84	4	1	0	0
2	hc	85	6	0	0	0
2	hc	86	5	0	0	0
2	hc	87	6	0	0	0
2	hc	88	6	0	0	0
2	hc	89	6	0	0	0
2	hc	90	6	0	0	0
2	hc	91	7	0	0	0
2	hc	92	7	0	0	0
2	hc	93	4	1	0	0
2	hc	94	2	1	0	0
3	hc	0	2	0	0	-1
3	hc	1	6	1	0	0
3	hc	2	4	1	0	0
3	hc	3	6	1	0	0
3	hc	4	2	1	0	0
3	hc	5	5	1	0	0
3	hc	6	4	1	0	0
3	hc	7	2	1	0	0
3	hc	8	6	1	0	0
3	hc	9	2	1	0	0
3	hc	10	1	1	0	0
3	hc	11	2	1	0	0
3	hc	12	2	1	0	0
3	hc	13	6	1	0	0
3	hc	14	6	1	0	0
3	hc	15	6	1	0	0
3	hc	16	5	1	0	0
3	hc	17	4	1	0	0
3	hc	18	2	1	0	0
3	hc	19	7	1	0	0
3	hc	20	3	1	0	0
3	hc	21	4	1	0	0
3	hc	22	4	1	0	0
3	hc	23	7	0	0	0
3	hc	24	2	1	0	0
3	hc	25	3	1	0	0
3	hc	26	5	1	0	0
3	hc	27	2	1	0	0
3	hc	28	4	1	0	0
3	hc	29	4	1	0	0
3	hc	30	2	1	0	0
3	hc	31	2	1	0	0
3	hc	32	4	1	0	0
3	hc	33	3	1	0	0
3	hc	34	4	1	0	0
3	hc	35	3	1	0	0
3	hc	36	7	0	0	0
